internal_complex_id,complex_name,sigungu,dong,households,approval_date,apartment_age,parking_total,parking_per_household,transactions_3m,transactions_6m,transactions_12m,area_variety,latitude,longitude,road_address,provisional,turnover_12m,price_84,price_84_per_3_3sqm,price_change_3m,price_change_6m,price_change_12m,rolling_peak,drawdown_from_peak,rolling_trough,recovery_from_trough,sample_count,low_sample_flag,p_households,p_turnover,p_price_84,p_area_variety,representative_score,scope,rank
A60473106,감천유림1차,사하구,감천동,477.0,1997-11-14,28,469.0,0.9832285115303984,8.0,11.0,17.0,3,35.0898640452765,128.994923713544,부산광역시 사하구 감천로 24,True,0.03563941299790356,225500000.0,8755735.968937522,0.15641025641025652,0.009803921568627416,-0.06818181818181823,245000000.0,0.0,185000000.0,0.32432432432432434,6.0,False,0.8,0.8,1.0,0.7307692307692307,0.8396153846153845,dong,1.0
A60473107,감천유림2차,사하구,감천동,498.0,1999-08-16,27,551.0,1.106425702811245,1.0,7.0,13.0,5,35.089103751456,128.994593048433,부산광역시 사하구 사하로 80,True,0.02610441767068273,,,,,,230000000.0,0.0,180000000.0,0.2777777777777777,0.0,True,0.9,0.4,,0.9807692307692307,0.5371153846153847,dong,4.0
A60473602,구평화신,사하구,구평동,496.0,1993-05-14,33,393.0,0.7923387096774194,4.0,9.0,13.0,2,35.086802317881,128.993009102991,부산광역시 사하구 사하로 47,True,0.02620967741935484,123500000.0,4797810.347872153,-0.13862249346120314,-0.14761904761904765,0.08015267175572527,188000000.0,-0.36170212765957444,120000000.0,0.0,7.0,False,0.4,0.2,0.25,0.35714285714285715,0.29607142857142854,dong,5.0
A60473701,부산구평동한신휴플러스,사하구,구평동,419.0,2013-07-26,13,425.0,1.0143198090692125,2.0,8.0,22.0,3,35.0863643373042,128.984974407607,부산광역시 사하구 을숙도대로709번길 22,True,0.05250596658711217,,,,-0.01089324618736387,-0.005446623093681935,288000000.0,-0.21180555555555558,206500000.0,0.09927360774818395,1.0,True,0.2,1.0,,0.7857142857142857,0.47785714285714287,dong,4.0
A60474002,동원로얄듀크,사하구,장림동,1973.0,2005-01-04,21,1989.0,1.0081094779523567,20.0,46.0,85.0,2,35.077318017704,128.963794294477,부산광역시 사하구 하신중앙로 2,True,0.04308160162189559,185000000.0,7182682.499549979,-0.03394255874673624,-0.024390243902439046,-0.03500000000000003,250000000.0,-0.26,173000000.0,0.06936416184971095,8.0,False,1.0,0.7307692307692307,0.6666666666666666,0.35,0.7383974358974358,dong,3.0
A60474905,한신혜성,사하구,하단동,533.0,1996-05-07,30,354.0,0.6641651031894934,3.0,6.0,16.0,3,35.1012889287059,128.971520894865,부산광역시 사하구 동매로 120,True,0.0300187617260788,195000000.0,7628022.759601707,,0.054054054054053946,-0.051186017478152324,233000000.0,-0.16309012875536477,165000000.0,0.18181818181818188,1.0,True,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.8942307692307693,0.5841346153846153,dong,4.0
A60475612,다대포현대,사하구,다대동,2181.0,1993-09-09,32,2029.0,0.9303071985327831,7.0,20.0,43.0,4,35.0614810237866,128.979312755324,부산광역시 사하구 다대로 473,True,0.019715726730857405,225000000.0,8747643.732327992,-0.0625,-0.018575851393188847,-0.010288065843621408,348000000.0,-0.35344827586206895,188000000.0,0.19680851063829796,5.0,False,0.9047619047619048,0.3333333333333333,0.125,0.96875,0.5479910714285714,dong,5.0
A60475710,삼환,사하구,다대동,1669.0,1996-09-13,29,1843.0,1.104254044337927,12.0,26.0,44.0,3,35.0617575665852,128.981626579868,부산광역시 사하구 다대로429번길 20,True,0.026363091671659677,241250000.0,9380523.153057616,-0.02426693629929222,-0.0520628683693517,-0.020000000000000018,356500000.0,-0.33380084151472655,215500000.0,0.10208816705336421,6.0,False,0.8571428571428571,0.47619047619047616,0.625,0.859375,0.6851562499999999,dong,3.0
A60476101,가락타운1,사하구,하단동,1746.0,1992-09-14,33,1272.0,0.7285223367697594,7.0,21.0,45.0,2,35.1102986564977,128.958536370229,부산광역시 사하구 하신번영로 365,True,0.02577319587628866,302000000.0,11734369.480748849,0.05964912280701751,-0.008993576017130578,-0.04754098360655734,450000000.0,-0.3533333333333334,216000000.0,0.3472222222222223,21.0,False,0.7777777777777778,0.4444444444444444,0.8333333333333334,0.7019230769230769,0.6802884615384616,dong,3.0
A60476206,가락타운2,사하구,하단동,2980.0,1992-09-14,33,2277.0,0.7640939597315436,16.0,48.0,97.0,2,35.1010731620413,128.957963941885,부산광역시 사하구 하신번영로 233,True,0.032550335570469796,249000000.0,9675026.49240551,-0.07089552238805974,0.061928934010152314,-0.020408163265306145,368000000.0,-0.32336956521739135,187000000.0,0.3315508021390374,43.0,False,1.0,0.6666666666666666,0.6666666666666666,0.7019230769230769,0.7719551282051281,dong,2.0
A60476805,현대,사하구,신평동,992.0,1994-12-17,31,877.0,0.8840725806451613,4.0,17.0,33.0,2,35.0938469892527,128.96428483733,부산광역시 사하구 하신중앙로 170,True,0.03326612903225806,212500000.0,8331289.948020941,-0.03409090909090906,0.041162227602905554,-0.05555555555555558,305000000.0,-0.30327868852459017,180000000.0,0.18055555555555558,12.0,False,1.0,0.6428571428571429,0.5555555555555556,0.43478260869565216,0.6969634230503795,dong,2.0
A60477013,극동정림,사하구,장림동,472.0,1995-12-20,30,355.0,0.7521186440677966,4.0,10.0,22.0,4,35.0726356792876,128.977617040664,부산광역시 사하구 다대로 339,True,0.046610169491525424,132000000.0,5127118.644067797,-0.06382978723404253,0.050000000000000044,-0.018587360594795488,164000000.0,-0.19512195121951215,122000000.0,0.08196721311475419,5.0,False,0.7692307692307693,0.8846153846153846,0.5,0.95,0.7636538461538461,dong,1.0
A60478201,감천현대,사하구,감천동,200.0,1994-10-29,31,121.0,0.605,1.0,2.0,7.0,4,35.0902534268192,128.9962495497,부산광역시 사하구 감천로 38,True,0.035,,,,,-0.14634146341463417,235000000.0,-0.25531914893617025,174500000.0,0.002865329512893977,0.0,True,0.4,0.7,,0.8846153846153846,0.4626923076923076,dong,5.0
A60480001,영동힐타운,사하구,감천동,176.0,2003-06-20,23,157.0,0.8920454545454546,5.0,6.0,8.0,4,35.0941525989022,129.009663103577,부산광역시 사하구 옥천로 87,True,0.045454545454545456,168000000.0,6585785.679242303,,-0.12041884816753923,,191000000.0,-0.12041884816753923,150000000.0,0.1200000000000001,1.0,True,0.3,0.9,0.5,0.8846153846153846,0.6176923076923077,dong,3.0
A60480608,부영벽산파라빌,사하구,감천동,634.0,2002-12-18,23,638.0,1.0063091482649842,5.0,7.0,19.0,3,35.0942185295071,128.995549749053,부산광역시 사하구 감천로21번길 35,True,0.02996845425867508,214500000.0,8328244.7328573,0.021428571428571352,-0.08695652173913049,0.009302325581395321,270000000.0,-0.18888888888888888,185000000.0,0.18378378378378368,4.0,False,1.0,0.6,0.75,0.7307692307692307,0.7771153846153845,dong,2.0
A60480804,극동스타클래스,사하구,괴정동,470.0,2007-04-30,19,475.0,1.0106382978723405,6.0,9.0,22.0,2,35.1054010990413,128.99904477391,부산광역시 사하구 대티로1번길 22,True,0.04680851063829787,343000000.0,13329784.690826485,-0.005797101449275366,0.0888888888888888,0.03622047244094495,450000000.0,-0.1777777777777778,225000000.0,0.6444444444444444,5.0,False,0.896551724137931,0.6551724137931034,0.625,0.5392857142857143,0.7026600985221674,dong,5.0
A60481703,구평1차자유,사하구,구평동,584.0,1999-03-05,27,589.0,1.0085616438356164,5.0,9.0,16.0,3,35.0873937987817,128.984785017684,부산광역시 사하구 을숙도대로709번길 31,True,0.0273972602739726,138000000.0,5382978.723404256,-0.1636363636363637,0.09629629629629632,-0.08414239482200647,173000000.0,-0.1445086705202312,108000000.0,0.37037037037037046,3.0,False,0.6,0.4,0.5,0.7857142857142857,0.5428571428571428,dong,3.0
A60482811,동원베네스트2차,사하구,당리동,432.0,2006-01-18,20,586.0,1.3564814814814814,6.0,10.0,15.0,3,35.1109549980591,128.983556801431,부산광역시 사하구 제석로 171,True,0.034722222222222224,205000000.0,8005358.205758415,-0.06818181818181823,0.02163461538461542,-0.045454545454545414,250000000.0,-0.19999999999999996,170000000.0,0.17647058823529416,8.0,False,0.875,0.75,0.7142857142857143,0.75,0.7785714285714285,dong,2.0
A60482812,당리동1차동원베네스트,사하구,당리동,499.0,2005-02-05,21,520.0,1.0420841683366733,2.0,5.0,12.0,4,35.1103994801992,128.984307174878,부산광역시 사하구 제석로 160,True,0.02404809619238477,,,,0.011538461538461497,0.01025641025641022,240000000.0,-0.1791666666666667,170000000.0,0.1588235294117648,3.0,False,0.9375,0.625,,0.9270833333333334,0.6078125,dong,5.0
A60484514,협성르네상스,사하구,장림동,650.0,2007-05-11,19,726.0,1.116923076923077,6.0,13.0,21.0,3,35.0747830165752,128.971459508778,부산광역시 사하구 장평로 87,True,0.03230769230769231,240750000.0,9346929.651699735,-0.11813186813186816,-0.01988071570576544,-0.017928286852589626,298000000.0,-0.21140939597315433,214000000.0,0.0981308411214954,4.0,False,0.8461538461538461,0.46153846153846156,0.8333333333333334,0.725,0.7093910256410256,dong,5.0
A60485001,하단삼창,사하구,하단동,162.0,2001-06-25,25,160.0,0.9876543209876543,0.0,4.0,13.0,3,35.1015965914473,128.972241074201,부산광역시 사하구 괴정로 76,True,0.08024691358024691,,,,-0.18962075848303395,,275000000.0,-0.26181818181818184,197500000.0,0.02784810126582271,1.0,True,0.3333333333333333,1.0,,0.8942307692307693,0.5341346153846154,dong,5.0
A60605201,영광그린,영도구,신선동2가,209.0,1993-12-30,32,135.0,0.645933014354067,1.0,1.0,3.0,4,35.0840327464745,129.04700975547,부산광역시 영도구 중복길 270,True,0.014354066985645933,100000000.0,3889216.263995286,,,-0.3548387096774194,170000000.0,-0.4117647058823529,100000000.0,0.0,1.0,True,1.0,1.0,1.0,1.0,1.0,dong,1.0
A60607002,원우엔리치빌,영도구,청학동,490.0,2004-07-09,22,522.0,1.0653061224489795,3.0,4.0,11.0,3,35.0854099169466,129.06222069571,부산광역시 영도구 조내기로 38,True,0.022448979591836733,165000000.0,6412302.199025141,0.0,-0.05308464849354377,0.0014836795252226587,247000000.0,-0.3319838056680162,165000000.0,0.0,2.0,True,0.7777777777777778,0.6666666666666666,0.5,0.7857142857142857,0.6761904761904762,dong,3.0
A60607003,신영도롯데낙천대,영도구,청학동,528.0,2005-10-26,20,513.0,0.9715909090909091,5.0,7.0,10.0,4,35.088132811256,129.061865406657,부산광역시 영도구 청학남로 48,True,0.01893939393939394,202500000.0,7864540.426032718,,0.012499999999999956,0.09523809523809534,260000000.0,-0.13461538461538458,160000000.0,0.40625,4.0,False,1.0,0.3333333333333333,0.8571428571428571,0.9464285714285714,0.7562499999999999,dong,2.0
A60607004,영도신도브래뉴,영도구,청학동,508.0,2009-07-30,17,573.0,1.1279527559055118,5.0,13.0,19.0,3,35.0980056587134,129.05634985643,부산광역시 영도구 태종로 260,True,0.03740157480314961,290000000.0,11263991.713845175,-0.03252710592160135,-0.03870967741935483,-0.03306451612903227,445000000.0,-0.348314606741573,278750000.0,0.04035874439461873,6.0,False,0.8888888888888888,0.8888888888888888,1.0,0.7857142857142857,0.9011904761904762,dong,1.0
A60673703,일신마리나,영도구,청학동,355.0,1994-01-11,32,270.0,0.7605633802816901,1.0,5.0,9.0,4,35.0869066625643,129.063036793119,부산광역시 영도구 조내기로 33,True,0.02535211267605634,,,,-0.09777777777777774,-0.2637931034482759,169000000.0,-0.42307692307692313,97500000.0,0.0,3.0,False,0.5555555555555556,0.7777777777777778,,0.9464285714285714,0.5419642857142857,dong,5.0
A60674101,동부산아이존빌,영도구,영선동2가,416.0,2004-11-30,21,481.0,1.15625,1.0,6.0,11.0,5,35.0883400540716,129.043166088277,부산광역시 영도구 영선대로 98,True,0.026442307692307692,,,,-0.04126213592233008,0.03076923076923066,465000000.0,-0.16129032258064513,300000000.0,0.30000000000000004,3.0,False,1.0,1.0,,1.0,0.75,dong,1.0
A60675701,대동대교맨션,영도구,대평동1가,462.0,1980-08-30,46,288.0,0.6233766233766234,0.0,1.0,1.0,4,35.0911570054442,129.035937887166,부산광역시 영도구 대평로 16,True,0.0021645021645021645,,,,,,530000000.0,-0.5283018867924528,250000000.0,0.0,1.0,True,1.0,1.0,,1.0,0.75,dong,1.0
A60675801,미광마린타워,영도구,봉래동2가,676.0,1992-06-05,34,471.0,0.6967455621301775,2.0,5.0,9.0,2,35.0945736176092,129.043307273236,부산광역시 영도구 대교로14번길 17,True,0.013313609467455622,345000000.0,13406735.751295336,-0.058663028649386106,0.01642857142857146,0.030169242089771897,477000000.0,-0.2767295597484277,249000000.0,0.3855421686746987,3.0,False,1.0,1.0,1.0,0.8125,0.9718749999999999,dong,1.0
A60675901,영도대원,영도구,영선동4가,448.0,1991-01-05,35,358.0,0.7991071428571429,3.0,5.0,7.0,4,35.0823032131452,129.04406716788,부산광역시 영도구 남항새싹길 79,True,0.015625,,,,,,200000000.0,0.0,200000000.0,0.0,0.0,True,0.5,0.5,,0.9166666666666666,0.4375,dong,2.0
A60680909,국제마마뉴비치타운,영도구,동삼동,522.0,1995-07-03,31,573.0,1.0977011494252873,5.0,9.0,14.0,3,35.0724791628311,129.069240000023,부산광역시 영도구 중리로 32,True,0.02681992337164751,170000000.0,6541511.194029851,-0.05555555555555558,0.07716049382716039,-0.01833568406205921,234000000.0,-0.3162393162393162,141000000.0,0.13475177304964547,8.0,False,0.6842105263157895,0.47368421052631576,0.4583333333333333,0.7254901960784313,0.5707752837977296,dong,5.0
A60681101,영도유림,영도구,봉래동4가,310.0,1996-12-30,29,177.0,0.5709677419354838,1.0,1.0,5.0,2,35.0910886806068,129.05105492109,부산광역시 영도구 봉래길 94,True,0.016129032258064516,,,,,0.0,184000000.0,-0.021739130434782594,138000000.0,0.30434782608695654,0.0,True,0.5,0.5,,0.5,0.375,dong,2.0
A60681702,반도보라,영도구,영선동4가,868.0,2000-06-16,26,994.0,1.1451612903225807,1.0,6.0,19.0,4,35.0824525021607,129.040431961441,부산광역시 영도구 해안산책길 30,True,0.021889400921658985,,,,,-0.04980237154150202,369000000.0,-0.18563685636856364,249000000.0,0.2068273092369477,0.0,True,1.0,1.0,,0.9166666666666666,0.7374999999999999,dong,1.0
A60681802,한라비치,영도구,청학동,299.0,1994-05-14,32,254.0,0.8494983277591973,1.0,6.0,6.0,3,35.0892915085618,129.067871065438,부산광역시 영도구 태종로 428,True,0.020066889632107024,193000000.0,7507957.090651891,0.1352941176470588,,0.0676470588235294,238500000.0,-0.19077568134171907,160500000.0,0.20249221183800614,2.0,True,0.4444444444444444,0.5555555555555556,0.7142857142857143,0.7857142857142857,0.5964285714285714,dong,4.0
A60701004,명륜아이파크1단지,동래구,명륜동,1409.0,2013-12-30,12,1912.0,1.3569907735982967,6.0,25.0,59.0,4,35.2099506283549,129.082954713533,부산광역시 동래구 명륜로 170,True,0.04187366926898509,876000000.0,34011452.45185299,0.09499999999999997,0.026700572155117674,0.11204188481675392,950000000.0,-0.07789473684210524,600000000.0,0.45999999999999996,15.0,False,0.9166666666666666,0.3333333333333333,0.7777777777777778,0.9482758620689655,0.7116858237547893,dong,3.0
A60702002,우성베스토피아,동래구,복천동,744.0,1989-02-08,37,736.0,0.989247311827957,1.0,8.0,20.0,3,35.205826507023,129.087317319323,부산광역시 동래구 복천로5번길 34,True,0.026881720430107527,350000000.0,13609049.1339696,0.09375,-0.044798222880414684,0.06149517684887451,595000000.0,-0.4117647058823529,240000000.0,0.45833333333333326,4.0,False,1.0,0.5,0.5,0.8333333333333334,0.7,dong,1.0
A60710004,안락뜨란채2단지,동래구,안락동,1420.0,2005-10-26,20,1427.0,1.0049295774647888,18.0,34.0,68.0,4,35.1927417818779,129.110161293431,부산광역시 동래구 연안로 74,True,0.04788732394366197,483750000.0,18798575.12953368,0.048212351029252476,0.03825136612021862,0.04143337066069419,690000000.0,-0.28623188405797106,340000000.0,0.44852941176470584,14.0,False,0.9285714285714286,1.0,0.7777777777777778,0.9166666666666666,0.9105158730158729,dong,1.0
A60711001,조양,동래구,명장동,380.0,1983-10-22,42,296.0,0.7789473684210526,4.0,9.0,17.0,3,35.2059409006853,129.101215043535,부산광역시 동래구 반송로273번길 2,True,0.04473684210526316,,,,,,500000000.0,-0.19999999999999996,398000000.0,0.005025125628140614,0.0,True,0.75,0.8333333333333334,,0.7972972972972973,0.5945945945945945,dong,4.0
A60711002,삼성타운,동래구,명장동,471.0,1996-08-01,30,381.0,0.8089171974522293,3.0,5.0,13.0,2,35.2026966821831,129.099963388662,부산광역시 동래구 명장로20번길 90,True,0.027600849256900213,315000000.0,12265486.725663714,,-0.023255813953488413,0.06085526315789469,410000000.0,-0.29268292682926833,258750000.0,0.12077294685990347,2.0,True,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.5540540540540541,0.6747747747747748,dong,3.0
A60775407,동원로얄듀크,동래구,낙민동,632.0,1998-12-29,27,645.0,1.0205696202531647,4.0,7.0,15.0,3,35.1929250056465,129.097170579909,부산광역시 동래구 온천천로399번길 14,True,0.023734177215189875,405000000.0,15727229.936455635,0.0024752475247524774,-0.014634146341463428,-0.007317073170731714,498000000.0,-0.19678714859437751,295000000.0,0.35593220338983045,3.0,False,0.8333333333333334,0.16666666666666666,0.5555555555555556,0.82,0.5618888888888889,dong,5.0
A60776301,동래복천현대,동래구,복천동,370.0,1996-03-29,30,277.0,0.7486486486486487,0.0,0.0,11.0,2,35.207317387581,129.086135102383,부산광역시 동래구 복천로5번길 31,True,0.02972972972972973,,,,,-0.014539579967689842,447000000.0,-0.31767337807606266,260000000.0,0.17307692307692313,0.0,True,0.5,1.0,,0.4444444444444444,0.5166666666666666,dong,2.0
A60777205,안락SKVIEW,동래구,안락동,1898.0,1999-05-19,27,2641.0,1.3914646996838778,14.0,34.0,74.0,4,35.1948135944524,129.111846754195,부산광역시 동래구 충렬대로 487,True,0.03898840885142255,380000000.0,14765100.671140937,-0.04282115869017633,0.02371541501976293,-0.024358974358974383,532500000.0,-0.2863849765258216,282000000.0,0.34751773049645385,10.0,False,1.0,0.42857142857142855,0.4444444444444444,0.9166666666666666,0.6771825396825396,dong,3.0
A60778502,강변뜨란채,동래구,안락동,814.0,2006-04-28,20,816.0,1.0024570024570025,6.0,14.0,37.0,3,35.195538188241,129.102446944314,부산광역시 동래구 안남로 79,True,0.045454545454545456,566000000.0,21994818.652849738,-0.0017636684303351524,0.20148462354188768,0.06666666666666665,648000000.0,-0.12654320987654322,362500000.0,0.5613793103448277,2.0,True,0.8571428571428571,0.75,0.9444444444444444,0.7666666666666667,0.8332539682539681,dong,2.0
A60778608,사직쌍용예가,동래구,사직동,2947.0,2006-12-07,19,3853.0,1.307431286053614,32.0,59.0,193.0,4,35.1965420197669,129.057521614564,부산광역시 동래구 사직로 80,True,0.0654903291482864,550000000.0,21361737.185900073,0.0,0.028037383177569986,0.19207813347802505,707000000.0,-0.22206506364922207,345000000.0,0.5942028985507246,29.0,False,1.0,0.7894736842105263,0.5384615384615384,0.8879310344827587,0.8046471450509562,dong,2.0
A60780104,중앙하이츠2,동래구,낙민동,511.0,1996-06-17,30,320.0,0.6262230919765166,4.0,11.0,27.0,2,35.1942207793998,129.095775567402,부산광역시 동래구 안남로 36,True,0.05283757338551859,380000000.0,14782506.188848283,-0.11318553092182027,0.10354223433242504,0.08571428571428563,470000000.0,-0.19148936170212771,281000000.0,0.35231316725978656,3.0,False,0.5833333333333334,0.9166666666666666,0.4444444444444444,0.54,0.6421111111111111,dong,3.0
A60780108,한일유앤아이,동래구,낙민동,935.0,2007-07-31,19,1318.0,1.409625668449198,7.0,14.0,34.0,4,35.1957851549524,129.092865300179,부산광역시 동래구 온천천로339번길 28,True,0.03636363636363636,477250000.0,18534814.15292152,-0.040703517587939664,0.01565762004175375,0.05760869565217397,610000000.0,-0.2270491803278688,370000000.0,0.2743243243243243,6.0,False,1.0,0.3333333333333333,0.7777777777777778,0.96,0.7384444444444445,dong,1.0
A60780703,국제파크,동래구,명장동,255.0,1996-05-23,30,206.0,0.807843137254902,1.0,1.0,4.0,4,35.205797845905,129.100225846451,부산광역시 동래구 충렬사로 81,True,0.01568627450980392,265000000.0,10312500.0,,-0.10016977928692694,0.15599999999999992,342000000.0,-0.22514619883040932,240000000.0,0.10416666666666674,1.0,True,0.5833333333333334,0.4166666666666667,0.5,0.9459459459459459,0.5668918918918919,dong,5.0
A60782204,새동래1(가~라동),동래구,수안동,424.0,1979-11-24,46,223.0,0.5259433962264151,0.0,3.0,7.0,4,35.1999785601655,129.082835125892,부산광역시 동래구 명륜로75번길 31,True,0.01650943396226415,,,,,,440000000.0,-0.19318181818181823,355000000.0,0.0,0.0,True,0.9090909090909091,0.45454545454545453,,0.9605263157894737,0.5531698564593301,dong,5.0
A60782205,한진,동래구,수안동,499.0,1996-09-20,29,342.0,0.685370741482966,3.0,8.0,24.0,2,35.2018228547911,129.080330624903,부산광역시 동래구 충렬대로200번길 25,True,0.04809619238476954,,,,,-0.05555555555555558,520000000.0,-0.1826923076923077,375000000.0,0.1333333333333333,1.0,True,1.0,0.6363636363636364,,0.631578947368421,0.585645933014354,dong,3.0
A60782402,금양해바라기1,동래구,수안동,216.0,1979-06-22,47,185.0,0.8564814814814815,1.0,8.0,16.0,4,35.2007741697571,129.081222575291,부산광역시 동래구 충렬대로202번길 14,True,0.07407407407407407,,,,0.040358841331604056,0.01819848975188787,635000000.0,-0.2420944881889764,427000000.0,0.12709601873536291,1.0,True,0.7272727272727273,0.8181818181818182,,0.9605263157894737,0.6077153110047847,dong,2.0
A60782403,금양해바라기2,동래구,수안동,228.0,1981-01-20,45,197.0,0.8640350877192983,3.0,9.0,28.0,4,35.2007741697571,129.081222575291,부산광역시 동래구 충렬대로202번길 14,True,0.12280701754385964,491000000.0,19071327.68361582,,-0.03725490196078429,0.1310734463276837,510000000.0,-0.03725490196078429,442500000.0,0.1096045197740112,1.0,True,0.8181818181818182,0.9090909090909091,0.75,0.9605263157894737,0.8497607655502393,dong,1.0
A60802001,대연힐스테이트푸르지오,남구,대연동,2304.0,2013-05-31,13,3236.0,1.4045138888888888,24.0,45.0,112.0,4,35.1398875289479,129.103520204194,부산광역시 남구 수영로 345,True,0.04861111111111111,1000000000.0,38860103.626943,-0.038461538461538436,0.05154639175257736,0.13770397938734602,1085000000.0,-0.03686635944700456,660000000.0,0.5833333333333333,24.0,False,0.96875,0.65625,0.9583333333333334,0.935672514619883,0.8674342105263158,dong,4.0
A60804003,삼성,남구,문현동,916.0,2001-05-18,25,1261.0,1.3766375545851528,7.0,14.0,27.0,4,35.1384099080591,129.069055005484,부산광역시 남구 전포대로20번길 15,True,0.02947598253275109,401000000.0,15595757.218621094,-0.03140096618357491,0.02767295597484276,0.05882352941176472,580000000.0,-0.2896551724137931,310000000.0,0.3290322580645162,7.0,False,1.0,0.4782608695652174,0.6,0.9596774193548387,0.737429873772791,dong,4.0
A60806001,우암중앙하이츠아파트,남구,우암동,465.0,2004-12-10,21,454.0,0.9763440860215054,5.0,7.0,12.0,3,35.1267240387866,129.081954876069,부산광역시 남구 유엔로 46,True,0.025806451612903226,283500000.0,11020112.27914829,-0.056572379367720416,-0.008695652173912993,-0.045226130653266305,350000000.0,-0.18571428571428572,256500000.0,0.11111111111111116,5.0,False,0.8888888888888888,0.7777777777777778,0.8,0.75,0.8125,dong,1.0
A60809002,GS하이츠자이,남구,용호동,1149.0,2008-04-03,18,2336.0,2.0330722367275893,6.0,21.0,55.0,2,35.1326695529587,129.10968594313,부산광역시 남구 신선로 566,True,0.047867711053089644,797500000.0,30997649.043127574,-0.061764705882352944,0.03453545232273836,0.04644638403990031,985000000.0,-0.19035532994923854,580000000.0,0.375,7.0,False,0.8181818181818182,0.9545454545454546,1.0,0.5131578947368421,0.8587918660287082,dong,2.0
A60809003,오륙도에스케이뷰,남구,용호동,3000.0,2008-10-31,17,5755.0,1.9183333333333332,18.0,48.0,91.0,3,35.1021956998737,129.116762696896,부산광역시 남구 오륙도로 85,True,0.030333333333333334,446250000.0,17401946.033211008,0.03779069767441867,-0.03331512834516659,-0.058510638297872286,730000000.0,-0.38869863013698636,376000000.0,0.18683510638297873,20.0,False,0.9545454545454546,0.5454545454545454,0.6666666666666666,0.7828947368421053,0.7341008771929823,dong,4.0
A60809004,엘지메트로시티4-2(230~238),남구,용호동,7374.0,2001-06-16,25,12467.0,1.6906699213452672,54.0,124.0,280.0,5,35.1272669147748,129.109040555258,부산광역시 남구 분포로 113,True,0.03797125033902902,510500000.0,19834745.08096601,0.0108910891089109,0.0034584980237153395,0.0226586102719033,815000000.0,-0.38650306748466257,410000000.0,0.2195121951219512,52.0,False,1.0,0.6818181818181818,0.7777777777777778,0.993421052631579,0.8480030568846357,dong,3.0
A60871104,현대아이파크,남구,용당동,748.0,2002-12-28,23,759.0,1.0147058823529411,4.0,7.0,17.0,4,35.1188530196986,129.099496778368,부산광역시 남구 동명로 26,True,0.022727272727272728,275000000.0,10681208.018144518,-0.051724137931034475,-0.017391304347826098,0.1299999999999999,340000000.0,-0.19117647058823528,220000000.0,0.25,2.0,True,1.0,0.5,0.6666666666666666,1.0,0.7666666666666666,dong,2.0
A60872101,시티프라자,남구,문현동,521.0,1999-07-15,27,535.0,1.0268714011516316,6.0,16.0,27.0,6,35.1362909579584,129.070460615253,부산광역시 남구 수영로 26,True,0.05182341650671785,292500000.0,11367249.60254372,,0.008620689655172376,-0.008547008547008517,365000000.0,-0.1917808219178082,264000000.0,0.11742424242424243,2.0,True,0.6956521739130435,0.8260869565217391,0.3333333333333333,1.0,0.6898550724637681,dong,5.0
A60875202,유창그린2차,남구,감만동,365.0,2012-02-13,14,312.0,0.8547945205479452,2.0,3.0,8.0,5,35.1154385444699,129.087557054455,부산광역시 남구 양지골로 134,True,0.021917808219178082,,,,,0.03571428571428581,262500000.0,-0.4666666666666667,120000000.0,0.16666666666666674,0.0,True,0.6666666666666666,0.4444444444444444,,1.0,0.4833333333333333,dong,4.0
A60875303,현대2,남구,감만동,288.0,1996-12-30,29,198.0,0.6875,1.0,3.0,7.0,3,35.1115211307082,129.082092386359,부산광역시 남구 신선로 165,True,0.024305555555555556,200000000.0,7765619.484645252,-0.11111111111111116,,,262000000.0,-0.23664122137404575,200000000.0,0.0,2.0,True,0.5555555555555556,0.6666666666666666,0.5,0.717391304347826,0.5992753623188405,dong,1.0
A60875305,감만현대1차,남구,감만동,885.0,1996-05-01,30,561.0,0.6338983050847458,2.0,5.0,19.0,3,35.1116284133821,129.08278722916,부산광역시 남구 우암로2번길 5,True,0.021468926553672316,,,,,0.26865671641791056,265000000.0,-0.037735849056603765,201000000.0,0.26865671641791056,0.0,True,1.0,0.2222222222222222,,0.717391304347826,0.47427536231884054,dong,5.0
A60875404,국제,남구,감만동,452.0,1996-10-30,29,280.0,0.6194690265486725,2.0,4.0,8.0,2,35.1226364352929,129.085618627236,부산광역시 남구 석포로 34,True,0.017699115044247787,255000000.0,10193821.926105391,,,0.03238866396761142,307000000.0,-0.23452768729641693,225000000.0,0.04444444444444451,2.0,True,0.7777777777777778,0.1111111111111111,1.0,0.391304347826087,0.5753623188405796,dong,2.0
A60877106,뉴서울,남구,우암동,429.0,1996-04-01,30,273.0,0.6363636363636364,5.0,8.0,8.0,2,35.1248893944206,129.079413370863,부산광역시 남구 유엔로 10,True,0.018648018648018648,255500000.0,9985196.589294173,-0.03584905660377358,,-0.036111111111111094,321000000.0,-0.2040498442367601,202000000.0,0.26485148514851486,5.0,False,0.7777777777777778,0.5555555555555556,0.6,0.40625,0.6109375,dong,4.0
