lawd_cd,dong,jibun,complex_name_normalized,trade_complex_name,kapt_complex_name,kapt_code,internal_complex_id,match_method,match_score,name_similarity,candidate_count,trade_road_address_key,trade_legal_address_key,manual_review
26350,반여동,1063-2,벽산한솔타운,벽산한솔타운,반여벽산한솔타운아파트,A61281104,A61281104,road_legal_address_exact,100.0,85.71428571428572,1,해운대구|삼어로|103,해운대구|반여동|1063-2,False
26350,좌동,1331,상록,상록,해운대상록아파트,A61203031,A61203031,road_legal_address_exact,100.0,57.14285714285714,1,해운대구|세실로|7,해운대구|좌동|1331,False
26350,중동,149-1,해운대메트로하이츠,해운대메트로하이츠,해운대메트로하이츠아파트,A10024297,A10024297,road_legal_address_exact,100.0,100.0,1,해운대구|좌동순환로8번길|78,해운대구|중동|149-1,False
26350,우동,1388-4,대우마리나2,대우마리나2,"대우마리나1,2차아파트",A61282215,A61282215,legal_address_exact,100.0,85.71428571428572,1,해운대구|해운대해변로|141,해운대구|우동|1388-4,False
26350,중동,878-1,동아에이스빌라,동아에이스빌라,,,TRADE_044FF2CE4EFA,unmatched,0.0,50.0,29,해운대구|좌동순환로468번나길|22,해운대구|중동|878-1,True
26350,반여동,1581-6,현대1차,현대1차,현대4차아파트,A10021201,A10021201,dong_fuzzy,75.0,75.0,31,해운대구|재반로282번길|112,해운대구|반여동|1581-6,True
26350,중동,797-3,성우맨션,성우맨션,,,TRADE_A2AED2291B0C,unmatched,0.0,16.666666666666664,29,해운대구|좌동순환로446번길|19-1,해운대구|중동|797-3,True
26350,재송동,1025-1,센텀협성,센텀협성,센텀협성아파트,A10025307,A10025307,road_legal_address_exact,100.0,100.0,1,해운대구|해운대로81번가길|63,해운대구|재송동|1025-1,False
26350,좌동,1333,대우,대우,대우1차아파트,A61203024,A61203024,road_legal_address_exact,100.0,66.66666666666667,1,해운대구|세실로|19,해운대구|좌동|1333,False
26350,중동,1796,해운대중동경동하나메르빌,해운대중동경동하나메르빌,경동하나메르빌아파트,A10021489,A10021489,road_legal_address_exact,100.0,73.6842105263158,1,해운대구|해운대로781번길|23,해운대구|중동|1796,False
26350,우동,333,협성프라임빌,협성프라임빌,해운대협성프라임빌아파트,A61271005,A61271005,road_legal_address_exact,100.0,80.0,1,해운대구|우동2로|93,해운대구|우동|333,False
26350,송정동,949,해운대경보이리스힐,해운대경보이리스힐아파트,해운대경보이리스힐,A10026421,A10026421,road_address_exact,100.0,100.0,1,해운대구|송정광어골로82번길|85-11,해운대구|송정동|949,False
