internal_complex_id,complex_name,sigungu,dong,jibun,sido,region_code,region_key,region_name,region_level_1,region_level_2,market_area,is_busan,is_satellite,households,approval_date,apartment_age,parking_total,parking_per_household,transactions_3m,transactions_6m,transactions_12m,area_variety,latitude,longitude,road_address,provisional,turnover_12m,price_84,price_84_per_3_3sqm,price_change_3m,price_change_6m,price_change_12m,rolling_peak,drawdown_from_peak,rolling_trough,recovery_from_trough,sample_count,low_sample_flag
A61990609,청강주공,기장군,기장읍청강리,333,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,520.0,1990-10-08,35,214.0,0.4115384615384615,0.0,4.0,10.0,2,35.2337923919873,129.217097183856,부산광역시 기장군 청강로 6,True,0.019230769230769232,,,,,,,,,,,
A61991101,가화일광타워,기장군,일광읍이천리,921-1,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,449.0,2011-11-09,14,357.0,0.7951002227171492,3.0,9.0,19.0,1,35.2694052473581,129.234891836245,부산광역시 기장군 이천10길 37,True,0.042316258351893093,,,,,,,,,,,
A61996005,정관신도시롯데캐슬,기장군,정관읍용수리,1364,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,761.0,2008-11-27,17,1174.0,1.542706964520368,5.0,12.0,26.0,3,35.3287252037714,129.170203180461,부산광역시 기장군 정관3로 52,True,0.03416557161629435,302750000.0,11772998.91098613,0.05121527777777768,-0.02749999999999997,0.007659574468085184,389000000.0,-0.18251928020565555,229500000.0,0.3856209150326797,5.0,False
A61996102,정관센트럴파크,기장군,정관읍달산리,1199,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,588.0,2009-12-11,16,662.0,1.1258503401360545,5.0,8.0,18.0,2,35.3208722774513,129.185257823533,부산광역시 기장군 구연방곡로 10,True,0.030612244897959183,285000000.0,11092630.648354407,0.028880866425992746,0.018181818181818077,0.012658227848101333,342500000.0,-0.15328467153284675,208000000.0,0.39423076923076916,3.0,False
A61996104,서희스타힐스,기장군,정관읍방곡리,385,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,444.0,2011-04-25,15,494.0,1.1126126126126126,4.0,8.0,14.0,2,35.32637849695,129.188621802049,부산광역시 기장군 방곡3로 11,True,0.03153153153153153,229000000.0,8940021.29421507,0.020044543429844186,0.040909090909091006,-0.05672268907563027,308000000.0,-0.25649350649350644,195000000.0,0.1743589743589744,3.0,False
A61996106,이지더원2차,기장군,정관읍모전리,735,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,756.0,2012-11-23,13,834.0,1.1031746031746033,3.0,9.0,23.0,2,35.3332892479738,129.162836632655,부산광역시 기장군 정관2로 9,True,0.03042328042328042,265250000.0,10302256.003690958,-0.06602112676056338,-0.003731343283582045,-0.07025151777970506,410000000.0,-0.348780487804878,218000000.0,0.22477064220183496,4.0,False
A61996107,정관동일스위트1차,기장군,정관읍용수리,1387,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,1758.0,2012-12-20,13,1942.0,1.1046643913538112,17.0,32.0,87.0,3,35.3250819627634,129.170299506937,부산광역시 기장군 정관4로 24,True,0.04948805460750853,309000000.0,12014364.92469961,0.008979591836734802,0.03171953255425719,-0.008196721311475419,420000000.0,-0.26428571428571423,234500000.0,0.31769722814498924,16.0,False
A61996108,정관1차동원로얄듀크,기장군,정관읍달산리,1207,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,1028.0,2013-06-19,13,1314.0,1.2782101167315174,8.0,22.0,42.0,2,35.3186287861828,129.191582018242,부산광역시 기장군 산단4로 139,True,0.04085603112840467,,,,,,,,,,,
A61996109,정관롯데캐슬2차,기장군,정관읍모전리,759,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,911.0,2013-06-19,13,1458.0,1.6004390779363338,8.0,16.0,29.0,2,35.3299435263106,129.168350271631,부산광역시 기장군 정관3로 51,True,0.031833150384193196,,,,,,,,,,,
A61996110,정관동일스위트2차,기장군,정관읍모전리,776,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,1638.0,2013-08-30,13,1846.0,1.126984126984127,10.0,23.0,48.0,3,35.3284797639747,129.165298856214,부산광역시 기장군 정관3로 23,True,0.029304029304029304,250000000.0,9707435.542627996,-0.09909909909909909,0.020408163265306145,0.03250478011472269,365000000.0,-0.31506849315068497,220000000.0,0.13636363636363646,9.0,False
A61996111,정관2차동원로얄듀크,기장군,정관읍매학리,723,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,1249.0,2013-08-26,13,1297.0,1.0384307445956766,7.0,25.0,56.0,2,35.3194888818563,129.174541443359,부산광역시 기장군 정관5로 12,True,0.04483586869495596,366500000.0,14228940.708923481,0.02089136490250687,0.03571428571428581,-0.004225352112676051,470000000.0,-0.21276595744680848,266250000.0,0.3896713615023475,16.0,False
A61996113,정관협성르네상스타운,기장군,정관읍용수리,1318,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,464.0,2013-12-12,12,766.0,1.6508620689655173,3.0,5.0,12.0,2,35.327407420069,129.174107912711,부산광역시 기장군 정관4로 68,True,0.02586206896551724,,,,,,,,,,,
A61996114,동일스위트3차,기장군,정관읍모전리,728,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,1500.0,2014-05-30,12,1867.0,1.2446666666666666,7.0,32.0,61.0,3,35.3373572475758,129.164573512814,부산광역시 기장군 모전1길 9,True,0.04066666666666666,300000000.0,11658388.033547893,0.05263157894736836,-0.03865546218487392,0.010526315789473717,374500000.0,-0.1989319092122831,224000000.0,0.3392857142857142,10.0,False
A61996115,이진캐스빌,기장군,정관읍용수리,1336,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,539.0,2014-10-08,11,675.0,1.2523191094619666,2.0,11.0,24.0,2,35.3223008727583,129.174844142098,부산광역시 기장군 정관로 545,True,0.04452690166975881,421500000.0,16377971.484114207,0.0035714285714285587,0.013268998793727338,0.015795868772782606,520000000.0,-0.20192307692307687,291000000.0,0.42611683848797255,8.0,False
A61996204,정관현진에버빌,기장군,정관읍모전리,755,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,690.0,2009-01-23,17,1217.0,1.763768115942029,1.0,8.0,22.0,3,35.3343012698951,129.169207448176,부산광역시 기장군 정관2로 40,True,0.03188405797101449,270000000.0,10483833.0117193,-0.03139013452914796,-0.12903225806451613,0.04393673110720564,390000000.0,-0.3076923076923077,230000000.0,0.17391304347826098,7.0,False
A61996302,정관신도시계룡리슈빌,기장군,정관읍용수리,1330,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,455.0,2008-12-16,17,638.0,1.402197802197802,5.0,11.0,22.0,3,35.3261921508458,129.171939153896,부산광역시 기장군 정관로 513,True,0.04835164835164835,325000000.0,12643335.34133469,-0.024024024024024038,-0.02985074626865669,0.05095541401273884,390000000.0,-0.16666666666666663,244000000.0,0.3319672131147542,6.0,False
A61996303,정관신동아파밀리에,기장군,정관읍용수리,1322,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,655.0,2008-12-19,17,1155.0,1.7633587786259541,1.0,6.0,21.0,2,35.3261462988127,129.177261615111,부산광역시 기장군 정관5로 75,True,0.03206106870229008,,,,,,,,,,,
A61996306,정관신도시한진해모로,기장군,정관읍용수리,1403,부산광역시,26710,busan,부산,BUSAN,부산광역시,BUSAN_GIJANG,True,False,763.0,2008-12-24,17,1362.0,1.7850589777195283,3.0,11.0,29.0,2,35.3224848115304,129.172829068827,부산광역시 기장군 정관로 548,True,0.03800786369593709,,,,,,,,,,,
A62102001,롯데캐슬가야2단지,김해시,동상동,1104,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,214.0,2005-12-29,20,295.0,1.3785046728971964,1.0,4.0,7.0,3,35.2404181626521,128.88676442513,경상남도 김해시 가야로463번길 14,True,0.03271028037383177,,,,-0.01497695852534564,-0.07866379310344829,275000000.0,-0.2727272727272727,196500000.0,0.01781170483460559,3.0,False
A62102002,한덕타워,김해시,동상동,495-7,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,298.0,1994-12-26,31,192.0,0.6442953020134228,2.0,4.0,6.0,4,35.2366869241059,128.889413889181,경상남도 김해시 가야로 513,True,0.020134228187919462,,,,0.07608695652173902,,155000000.0,-0.3612903225806452,90000000.0,0.10000000000000009,2.0,True
A62102003,롯데캐슬가야1단지,김해시,동상동,1099,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,482.0,2005-12-29,20,873.0,1.8112033195020747,4.0,8.0,19.0,3,35.2428276230627,128.883463934137,경상남도 김해시 가야로451번길 9,True,0.03941908713692946,213000000.0,8270433.406479623,,-0.09361702127659577,-0.01103752759381893,270000000.0,-0.21111111111111114,190000000.0,0.1210526315789473,1.0,True
A62106010,광남백조,김해시,구산동,257,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,836.0,1995-12-30,30,466.0,0.5574162679425837,1.0,2.0,11.0,2,35.2454028742574,128.873467288787,경상남도 김해시 가락로 223,True,0.013157894736842105,,,,,,,,,,,
A62107001,명지세인트빌,김해시,삼계동,301,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,323.0,2008-04-08,18,398.0,1.2321981424148607,3.0,10.0,17.0,2,35.2635811432036,128.863096367454,경상남도 김해시 김해대로 1832,True,0.05263157894736842,186500000.0,7245336.061395526,-0.07558859975216847,0.017663043478260976,-0.0675,230000000.0,-0.18260869565217386,167500000.0,0.12238805970149258,5.0,False
A62107002,김해북부두산위브,김해시,삼계동,401,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,378.0,2005-10-28,20,450.0,1.1904761904761905,5.0,8.0,14.0,2,35.2656117406357,128.860587385962,경상남도 김해시 김해대로 1784-27,True,0.037037037037037035,161500000.0,6270995.981714742,0.07308970099667778,-0.06567164179104479,0.0167682926829269,200000000.0,-0.21750000000000003,80000000.0,0.95625,6.0,False
A62107003,동신,김해시,삼계동,1155-9,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,450.0,1994-01-21,32,320.0,0.7111111111111111,5.0,12.0,17.0,4,35.2677278026887,128.860997953923,경상남도 김해시 김해대로 1784-14,True,0.03777777777777778,,,,-0.014354066985645897,0.07012987012987004,130000000.0,-0.20769230769230773,87000000.0,0.1839080459770115,1.0,True
A62107004,화정마을부영3차,김해시,삼계동,1439-6,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,454.0,2002-08-28,24,460.0,1.013215859030837,3.0,8.0,21.0,1,35.2661440052919,128.871060417546,경상남도 김해시 삼계로 223,True,0.046255506607929514,204000000.0,7921733.461675144,0.0793650793650793,0.15588235294117636,0.010159651669085612,221000000.0,-0.07692307692307687,160000000.0,0.2749999999999999,8.0,False
A62107005,화정마을부영1차,김해시,삼계동,1439-4,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,534.0,2002-08-28,24,542.0,1.0149812734082397,0.0,11.0,15.0,1,35.2640897609671,128.868536091442,경상남도 김해시 해반천로168번길 7,True,0.028089887640449437,,,,-0.09330143540669855,0.149171270718232,239000000.0,-0.20711297071129708,163500000.0,0.15902140672782883,11.0,False
A62107006,화정마을부영2차,김해시,삼계동,1439-2,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,570.0,2002-09-28,23,664.0,1.1649122807017545,8.0,9.0,14.0,1,35.2650922623509,128.86850527371,경상남도 김해시 삼계로 239,True,0.02456140350877193,170000000.0,6601444.551395953,0.14864864864864868,-0.014534883720930258,-0.001468428781204123,210000000.0,-0.19047619047619047,148000000.0,0.14864864864864868,9.0,False
A62107007,화정마을1단지,김해시,삼계동,1439-1,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,612.0,2003-06-25,23,617.0,1.0081699346405228,2.0,8.0,16.0,1,35.2661685743623,128.865590134993,경상남도 김해시 삼계로 253,True,0.026143790849673203,167500000.0,6504364.484463659,-0.053672316384180796,-0.032303370786516905,0.0028328611898016387,220000000.0,-0.23863636363636365,159500000.0,0.050156739811912265,8.0,False
A62107008,분성마을4단지한솔솔파크,김해시,삼계동,1428-5,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,646.0,2005-01-10,21,660.0,1.021671826625387,4.0,8.0,19.0,2,35.2681104504229,128.869838250609,경상남도 김해시 삼계로 218,True,0.029411764705882353,174500000.0,6775487.056154709,-0.06182795698924726,-0.08312342569269526,0.0,243000000.0,-0.28189300411522633,167000000.0,0.04491017964071853,4.0,False
A62107009,화정마을아이파크가야,김해시,삼계동,1439-5,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,851.0,2004-08-30,22,1185.0,1.3924794359576969,4.0,12.0,22.0,3,35.2654034685136,128.870864613057,경상남도 김해시 해반천로168번길 23,True,0.025851938895417155,253000000.0,9826399.105514035,,-0.07999999999999996,0.03646833013435691,315000000.0,-0.1968253968253968,232000000.0,0.09051724137931028,1.0,True
A62107010,삼계이안,김해시,삼계동,610,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,856.0,2007-11-23,18,1253.0,1.463785046728972,9.0,20.0,34.0,2,35.2742109324068,128.867719778143,경상남도 김해시 해반천로278번길 12-27,True,0.0397196261682243,234000000.0,9089806.868089505,0.017391304347825987,-0.034375000000000044,0.02637362637362628,292000000.0,-0.2568493150684932,210000000.0,0.03333333333333344,12.0,False
A62107013,분성마을5단지푸르지오,김해시,삼계동,1410-2,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,1072.0,2006-01-19,20,1008.0,0.9402985074626866,3.0,8.0,25.0,3,35.2723579146495,128.862689032884,경상남도 김해시 가야로 19,True,0.02332089552238806,255000000.0,9907249.775718233,0.14221724524076151,0.05504587155963292,-0.035675675675675644,270500000.0,-0.05730129390018479,196000000.0,0.30102040816326525,4.0,False
A62107014,구지마을3단지푸르지오,김해시,삼계동,1504-1,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,1098.0,2007-04-05,19,1667.0,1.518214936247723,5.0,11.0,21.0,3,35.2577510014715,128.87046718291,경상남도 김해시 삼계로 35,True,0.01912568306010929,,,,,-0.0013020833333333703,425000000.0,-0.11764705882352944,336000000.0,0.1160714285714286,0.0,True
A62107015,분성마을현대I아파트2,김해시,삼계동,1428-4,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,1226.0,2001-11-30,24,1296.0,1.0570962479608483,6.0,20.0,53.0,2,35.267435781132,128.869234763549,경상남도 김해시 삼계로 232,True,0.0432300163132137,186250000.0,7232533.072254138,0.055240793201133176,0.003553660270078085,0.012912482065997155,230000000.0,-0.25,160000000.0,0.078125,14.0,False
A62110001,반도보라,김해시,전하동,439,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,446.0,1998-08-08,28,453.0,1.015695067264574,2.0,7.0,17.0,2,35.2230273003038,128.874062471549,경상남도 김해시 전하로176번길 71,True,0.03811659192825112,180000000.0,7000589.275191514,-0.13043478260869568,-0.03249999999999997,-0.04477611940298509,260000000.0,-0.3076923076923077,171000000.0,0.05263157894736836,5.0,False
A62122001,21세기,김해시,지내동,75,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,172.0,2003-04-28,23,175.0,1.0174418604651163,3.0,4.0,5.0,1,35.230097259606,128.92465115185,경상남도 김해시 분성로727번길 26-41,True,0.029069767441860465,,,,,,,,,,,
A62130001,죽림마을한림풀에버7단지,김해시,관동동,1121,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,1497.0,2013-09-11,13,1760.0,1.1756847027388109,21.0,58.0,112.0,2,35.1785070672231,128.81996785411,경상남도 김해시 율하3로 100,True,0.07481629926519706,317000000.0,12308434.472088058,-0.024615384615384595,-0.019157088122605415,0.015228426395939021,387000000.0,-0.18475452196382425,263500000.0,0.19734345351043636,45.0,False
A62171208,갑오마을3단지대동,김해시,대청동,321-4,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,298.0,2000-07-31,26,473.0,1.587248322147651,0.0,1.0,5.0,2,35.1876885284786,128.796530600252,경상남도 김해시 계동로102번길 17-27,True,0.016778523489932886,,,,,,,,,,,
A62171357,석봉마을대동아파트,김해시,무계동,156-5,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,998.0,2000-07-31,26,1016.0,1.0180360721442885,6.0,17.0,46.0,1,35.2019519887337,128.812020762854,경상남도 김해시 금관대로599번길 11,True,0.04609218436873747,,,,,,,,,,,
A62171462,석봉마을9단지부영5차,김해시,무계동,156-1,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,1578.0,2002-05-14,24,1267.0,0.802915082382763,23.0,40.0,88.0,1,35.203189558793,128.810795479163,경상남도 김해시 금관대로599번길 27,True,0.05576679340937896,,,,,,,,,,,
A62172127,석봉마을5단지대동3,김해시,부곡동,1162-3,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,417.0,2000-08-01,26,796.0,1.908872901678657,4.0,5.0,15.0,2,35.2020195072862,128.808717315931,경상남도 김해시 월산로 10,True,0.03597122302158273,,,,,,,,,,,
A62172128,석봉마을6단지대동4,김해시,부곡동,1162,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,432.0,2000-07-31,26,767.0,1.775462962962963,4.0,10.0,20.0,2,35.2008631212473,128.807284882837,경상남도 김해시 월산로 26,True,0.046296296296296294,,,,,,,,,,,
A62172144,석봉마을1단지대동2,김해시,부곡동,1157-1,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,594.0,2000-07-31,26,626.0,1.0538720538720538,3.0,7.0,17.0,2,35.2046064947947,128.807878845914,경상남도 김해시 월산로 82-62,True,0.02861952861952862,142500000.0,5545378.306635942,-0.15304606240713226,-0.134180790960452,0.030303030303030276,235000000.0,-0.3829787234042553,140000000.0,0.03571428571428581,5.0,False
A62174801,화정마을부영6차,김해시,삼계동,1435,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,1396.0,2003-07-18,23,1125.0,0.8058739255014327,8.0,27.0,57.0,2,35.2618057065818,128.863699802182,경상남도 김해시 김해대로 1864,True,0.04083094555873926,,,,,,,,,,,
A62174802,김해장신대역양우내안애,김해시,삼계동,1521,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,306.0,2013-08-13,13,320.0,1.0457516339869282,1.0,3.0,12.0,3,35.2580764539523,128.863493210231,경상남도 김해시 김해대로 1868,True,0.0392156862745098,200000000.0,7996675.321654148,-0.07407407407407407,-0.06666666666666665,0.05238095238095242,275000000.0,-0.2727272727272727,200000000.0,0.0,3.0,False
A62174803,삼계구산아이파크1단지,김해시,삼계동,1543,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,399.0,2013-12-17,12,440.0,1.1027568922305764,3.0,7.0,20.0,2,35.2593374062214,128.864702763475,경상남도 김해시 김해대로 1870,True,0.05012531328320802,275000000.0,10679340.324142063,-0.04513888888888884,-0.029462738301559765,0.014285714285714235,335000000.0,-0.19402985074626866,240000000.0,0.125,5.0,False
A62175102,동부,김해시,내동,1132-5,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,402.0,1994-11-01,31,316.0,0.7860696517412935,0.0,1.0,7.0,3,35.2400945179016,128.870841675849,경상남도 김해시 구지로 63,True,0.017412935323383085,,,,,-0.09628008752735229,273000000.0,-0.2344322344322345,204000000.0,0.02450980392156854,0.0,True
A62175203,어방화인아파트,김해시,어방동,577,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,727.0,1996-12-06,29,436.0,0.5997248968363136,6.0,10.0,23.0,2,35.2448968363542,128.901576090427,경상남도 김해시 인제로 167-1,True,0.03163686382393398,85000000.0,3309734.513274336,-0.17874396135265702,-0.07272727272727275,-0.03181818181818186,157500000.0,-0.46031746031746035,20000000.0,3.25,4.0,False
A62175204,어방동원,김해시,어방동,680,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,900.0,1998-04-10,28,763.0,0.8477777777777777,3.0,12.0,26.0,3,35.2421266732237,128.899076189459,경상남도 김해시 활천로 181,True,0.028888888888888888,140000000.0,5439773.931472977,-0.022687609075043635,0.01449275362318847,0.007194244604316502,185000000.0,-0.2432432432432432,120000000.0,0.16666666666666674,8.0,False
A62175205,대우유토피아,김해시,어방동,499,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,2041.0,1994-11-24,31,1561.0,0.7648211660950515,14.0,26.0,69.0,5,35.2429584120937,128.899458307552,경상남도 김해시 인제로 167,True,0.033806957373836356,105000000.0,4098651.5259048967,-0.04109589041095896,-0.02882483370288247,0.0,165000000.0,-0.33333333333333337,90000000.0,0.22222222222222232,5.0,False
A62175206,신성김해미소지움,김해시,어방동,871-1,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,358.0,2009-06-03,17,377.0,1.053072625698324,3.0,5.0,19.0,3,35.235954261797,128.899038694763,경상남도 김해시 분성로499번길 9,True,0.05307262569832402,247000000.0,9646450.660020309,,-0.029469548133595258,0.11444444444444435,275000000.0,-0.10181818181818181,209000000.0,0.18181818181818188,1.0,True
A62175301,김해외동이진캐스빌2차,김해시,외동,1421,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,216.0,2013-08-28,13,199.0,0.9212962962962963,3.0,4.0,10.0,2,35.2323401703222,128.850416894713,경상남도 김해시 분성로 26,True,0.046296296296296294,226500000.0,8793725.977404201,,0.01912260967379087,-0.07267144319344931,304000000.0,-0.2532894736842105,210000000.0,0.08095238095238089,3.0,False
A62175408,성원,김해시,외동,1249-7,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,592.0,1996-05-07,30,329.0,0.5557432432432432,10.0,23.0,31.0,2,35.2310160981179,128.860522577503,경상남도 김해시 우암로 8,True,0.052364864864864864,,,,,,,,,,,
A62175514,한국,김해시,외동,1261-9,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,1530.0,1997-01-31,29,977.0,0.6385620915032679,11.0,27.0,55.0,3,35.2312555021429,128.868823774091,경상남도 김해시 함박로 122,True,0.03594771241830065,,,,,,,,,,,
A62175616,한국2,김해시,외동,1249-4,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,2250.0,1998-06-19,28,1851.0,0.8226666666666667,20.0,43.0,90.0,2,35.2307502170414,128.864494214478,경상남도 김해시 분성로 155,True,0.04,,,,,,,,,,,
A62175901,일동미라주,김해시,구산동,1074,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,596.0,2013-06-13,13,603.0,1.011744966442953,6.0,15.0,30.0,2,35.2539473635848,128.865863695523,경상남도 김해시 김해대로1902번길 30,True,0.050335570469798654,255000000.0,9953467.686419046,0.18604651162790709,-0.09178743961352653,0.022954091816367317,320000000.0,-0.203125,215000000.0,0.18604651162790709,4.0,False
A62175902,구산이진캐스빌2단지,김해시,구산동,1076,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,668.0,2013-09-10,13,740.0,1.1077844311377245,7.0,11.0,30.0,4,35.2504259175037,128.866913541723,경상남도 김해시 김해대로1902번길 62,True,0.04491017964071856,337000000.0,13084175.92398683,0.04739704739704731,0.11589403973509937,-0.07185628742514971,420000000.0,-0.19404761904761902,290000000.0,0.16724137931034488,7.0,False
A62175903,삼계구산아이파크2단지,김해시,구산동,1094,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,203.0,2013-12-17,12,227.0,1.1182266009852218,3.0,6.0,9.0,2,35.2569927644252,128.865441192327,경상남도 김해시 김해대로 1902,True,0.04433497536945813,259000000.0,10058003.368147485,0.005825242718446644,0.0019342359767891004,-0.02083333333333337,338000000.0,-0.24556213017751483,240000000.0,0.0625,4.0,False
A62175904,구산이진캐스빌1단지,김해시,구산동,1077,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,510.0,2013-09-10,13,577.0,1.1313725490196078,4.0,6.0,22.0,4,35.2497599221764,128.866932324533,경상남도 김해시 김해대로1902번길 88,True,0.043137254901960784,305500000.0,11861174.316848597,-0.05271317829457367,0.0031347962382444194,-0.07256894049346885,412500000.0,-0.2593939393939394,285000000.0,0.07192982456140351,4.0,False
A62176006,건영,김해시,내동,1125-2,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,558.0,1998-12-26,27,670.0,1.200716845878136,3.0,5.0,15.0,3,35.2395665881007,128.864607723405,경상남도 김해시 우암로 106,True,0.026881720430107527,240000000.0,9325326.739667961,0.0,,0.09090909090909083,280000000.0,-0.1428571428571429,195000000.0,0.23076923076923084,2.0,True
A62176007,한진그룹사원임대,김해시,내동,121-3,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,474.0,1992-05-01,34,304.0,0.6413502109704642,0.0,5.0,7.0,1,35.2467690207056,128.866304579648,경상남도 김해시 평전로 219,True,0.014767932489451477,,,,,,,,,,,
A62176403,현대1차,김해시,내동,1132-4,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,402.0,1995-09-26,30,307.0,0.763681592039801,2.0,3.0,7.0,2,35.240850956717,128.868830959571,경상남도 김해시 구지로 55,True,0.017412935323383085,195000000.0,7574152.5423728805,-0.23529411764705888,0.022727272727272707,-0.04347826086956519,266000000.0,-0.26691729323308266,195000000.0,0.0,2.0,True
A62176812,김해북부7차부영,김해시,삼계동,1428-2,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,952.0,2005-03-23,21,1012.0,1.0630252100840336,6.0,18.0,37.0,2,35.2678880898631,128.866357431316,경상남도 김해시 삼계로 248,True,0.038865546218487396,183000000.0,7122402.958881362,-0.14883720930232558,0.1020408163265305,-0.04973821989528793,235000000.0,-0.17021276595744683,165000000.0,0.18181818181818188,16.0,False
A62177011,동원로얄듀크,김해시,삼계동,1428-1,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,942.0,2005-03-18,21,997.0,1.0583864118895967,3.0,10.0,26.0,2,35.2695184982046,128.865365102348,경상남도 김해시 가야로 60,True,0.027600849256900213,210000000.0,8155426.182801582,-0.045454545454545414,-0.0662323561346363,-0.003296703296703285,295000000.0,-0.288135593220339,185000000.0,0.1351351351351351,2.0,True
A62177102,동성,김해시,삼방동,189,경상남도,48250,gimhae,김해,GYEONGNAM,김해시,GIMHAE,False,True,570.0,1991-04-03,35,174.0,0.30526315789473685,1.0,2.0,5.0,1,35.2472315992417,128.910796750325,경상남도 김해시 삼안로 207,True,0.008771929824561403,,,,,,,,,,,
