internal_complex_id,complex_name,sigungu,dong,households,approval_date,apartment_age,parking_total,parking_per_household,transactions_3m,transactions_6m,transactions_12m,area_variety,latitude,longitude,road_address,provisional,turnover_12m,price_84,price_84_per_3_3sqm,price_change_3m,price_change_6m,price_change_12m,rolling_peak,drawdown_from_peak,rolling_trough,recovery_from_trough,sample_count,low_sample_flag,discount_vs_dong_mean,watch_label
A61176004,한성기린,연제구,연산동,450.0,1993-11-05,32,332.0,0.7377777777777778,3.0,9.0,18.0,4,35.1905686234806,129.08436440404,부산광역시 연제구 세병로 16,True,0.04,,,,-0.00911854103343468,,378000000.0,-0.12169312169312174,269000000.0,0.23420074349442377,2.0,True,,데이터 기반 노후단지
A61176101,동덕현대,연제구,연산동,478.0,1994-03-03,32,234.0,0.4895397489539749,2.0,3.0,7.0,3,35.171628997698,129.092403877286,부산광역시 연제구 연미로 14,True,0.014644351464435146,229000000.0,9056807.286673058,0.20526315789473681,0.0475000000000001,-0.16666666666666663,297000000.0,-0.2289562289562289,190000000.0,0.20526315789473681,2.0,True,-0.16786110830725742,데이터 기반 노후단지
A61176308,선경,연제구,연산동,576.0,1995-06-05,31,832.0,1.4444444444444444,3.0,5.0,10.0,3,35.1774031788907,129.109088890896,부산광역시 연제구 과정로 74,True,0.017361111111111112,409000000.0,15925663.71681416,0.16524216524216517,,0.040983606557376984,495000000.0,-0.15555555555555556,297500000.0,0.4050420168067226,4.0,False,0.48622186332895945,데이터 기반 노후단지
A61180301,동래화신타운,연제구,거제동,168.0,1995-10-31,30,156.0,0.9285714285714286,0.0,3.0,9.0,3,35.1928825189694,129.08965373572,부산광역시 연제구 온천천공원길 74,True,0.05357142857142857,,,,0.3999999999999999,-0.014598540145985384,402000000.0,-0.21641791044776115,225000000.0,0.3999999999999999,1.0,True,,데이터 기반 노후단지
A61180304,태경썬싸인,연제구,거제동,224.0,1995-02-23,31,201.0,0.8973214285714286,1.0,2.0,6.0,3,35.1982422339383,129.079689707121,부산광역시 연제구 중앙대로1226번길 30,True,0.026785714285714284,275000000.0,10685270.222536204,0.0185185185185186,-0.0554592720970537,,355000000.0,-0.22535211267605637,200000000.0,0.375,2.0,True,-0.08272181454302874,데이터 기반 노후단지
A61180701,현대타운,연제구,거제동,273.0,1995-09-05,30,238.0,0.8717948717948718,2.0,3.0,7.0,2,35.1892276312654,129.068919008352,부산광역시 연제구 아시아드대로46번길 15,True,0.02564102564102564,313000000.0,12153194.49346982,,0.016233766233766156,-0.02050473186119872,430000000.0,-0.27209302325581397,260000000.0,0.2038461538461538,1.0,True,0.04402935290193466,데이터 기반 노후단지
A61181003,동서그린,연제구,연산동,188.0,1991-12-24,34,112.0,0.5957446808510638,1.0,3.0,3.0,2,35.1825343047604,129.101866865525,부산광역시 연제구 토곡로 50-2,True,0.015957446808510637,,,,,0.11764705882352944,193000000.0,-0.11398963730569944,150000000.0,0.1399999999999999,1.0,True,,데이터 기반 노후단지
A61181004,부전타워,연제구,연산동,214.0,1993-11-04,32,148.0,0.6915887850467289,1.0,1.0,6.0,4,35.180908915649,129.105807106374,부산광역시 연제구 토곡남로 11,True,0.028037383177570093,210000000.0,8397964.129907902,,-0.07223326706428101,,267700000.0,-0.21553978333955925,185000000.0,0.1351351351351351,1.0,True,-0.23690319975774699,데이터 기반 노후단지
A61181102,한양타워,연제구,연산동,302.0,1992-08-04,34,206.0,0.6821192052980133,0.0,2.0,4.0,2,35.1904464765009,129.092729099912,부산광역시 연제구 과정로344번길 22,True,0.013245033112582781,,,,0.09941520467836251,0.05609284332688591,395000000.0,-0.2860759493670886,215000000.0,0.31162790697674425,1.0,True,,데이터 기반 노후단지
A61181103,경동,연제구,연산동,318.0,1994-12-31,31,252.0,0.7924528301886793,0.0,1.0,6.0,3,35.1922748919981,129.092615622947,부산광역시 연제구 과정로344번길 50,True,0.018867924528301886,,,,,0.013461538461538414,355000000.0,-0.2577464788732394,226500000.0,0.16335540838852092,0.0,True,,데이터 기반 노후단지
A61181202,현대(481-3),연제구,연산동,181.0,1996-08-02,30,168.0,0.9281767955801105,0.0,1.0,3.0,2,35.1837253978978,129.108456388445,부산광역시 연제구 고분로236번길 13,True,0.016574585635359115,,,,,,300000000.0,-0.033333333333333326,267000000.0,0.08614232209737827,0.0,True,,데이터 기반 노후단지
A61181205,경남,연제구,연산동,297.0,1994-03-16,32,230.0,0.7744107744107744,5.0,7.0,8.0,3,35.1834095640106,129.110916809877,부산광역시 연제구 고분로 260,True,0.026936026936026935,223250000.0,8867657.67934521,0.005630630630630629,,-0.021428571428571463,290000000.0,-0.2301724137931035,202500000.0,0.10246913580246919,4.0,False,-0.18875542545674773,데이터 기반 노후단지
A61182006,삼익,연제구,연산동,305.0,1979-07-10,47,187.0,0.6131147540983607,0.0,3.0,6.0,3,35.1913830978643,129.081257836377,부산광역시 연제구 중앙대로 1164,True,0.019672131147540985,,,,,,470000000.0,-0.36170212765957444,289000000.0,0.03806228373702414,0.0,True,,데이터 기반 노후단지
A61182007,연산센터빌,연제구,연산동,312.0,1995-07-13,31,216.0,0.6923076923076923,5.0,9.0,18.0,2,35.189430467261,129.083223112246,부산광역시 연제구 거제천로230번길 53,True,0.057692307692307696,279500000.0,10867797.808412865,0.0,0.04878048780487809,-0.05862068965517242,375000000.0,-0.23733333333333329,240000000.0,0.19166666666666665,4.0,False,0.01564550317957014,데이터 기반 노후단지
A61182301,서전기아타운,연제구,연산동,152.0,1994-01-22,32,54.0,0.35526315789473684,1.0,2.0,5.0,3,35.1803656736881,129.088536990669,부산광역시 연제구 쌍미천로84번길 2,True,0.03289473684210526,163000000.0,6510530.137981118,,0.08666666666666667,0.1592592592592592,190000000.0,-0.14210526315789473,135000000.0,0.20740740740740748,1.0,True,-0.4076915312405369,데이터 기반 노후단지
A61182303,대진그린타워,연제구,연산동,161.0,1993-04-02,33,82.0,0.5093167701863354,0.0,1.0,6.0,3,35.1811180220599,129.089201748949,부산광역시 연제구 쌍미천로84번길 59-10,True,0.037267080745341616,,,,,0.0,178000000.0,-0.2471910112359551,120000000.0,0.1166666666666667,0.0,True,,데이터 기반 노후단지
A61182901,효성,연제구,연산동,189.0,1983-05-04,43,93.0,0.49206349206349204,1.0,5.0,7.0,2,35.1786006171557,129.079372934307,부산광역시 연제구 중앙대로1038번길 54,True,0.037037037037037035,,,,,,,,,,,,,데이터 기반 노후단지
A61202001,신동아,해운대구,우동,194.0,1991-08-21,35,146.0,0.7525773195876289,5.0,5.0,6.0,1,35.1629702712593,129.155018850314,부산광역시 해운대구 우동1로 9-28,True,0.030927835051546393,482500000.0,18787610.619469024,,-0.03500000000000003,-0.05437921077959573,730000000.0,-0.40753424657534243,350000000.0,0.23571428571428577,5.0,False,-0.2771234758000749,데이터 기반 노후단지
A61203008,신성,해운대구,좌동,330.0,1996-05-29,30,339.0,1.0272727272727273,4.0,9.0,22.0,3,35.1727440112245,129.167918813811,부산광역시 해운대구 대천로67번길 15,True,0.06666666666666667,510000000.0,19806058.32372255,0.08742004264392333,-0.025906735751295318,,607000000.0,-0.15980230642504123,300000000.0,0.7,3.0,False,-0.12671232876712324,데이터 기반 노후단지
A61203012,영남,해운대구,좌동,512.0,1996-08-27,30,513.0,1.001953125,1.0,4.0,17.0,3,35.1680799575736,129.183087303976,부산광역시 해운대구 좌동순환로311번길 8,True,0.033203125,505000000.0,19628975.265017666,,0.1562678878076702,0.030000000000000027,575000000.0,-0.12173913043478257,333000000.0,0.5165165165165164,1.0,True,-0.13527397260273977,데이터 기반 노후단지
A61203015,한일,해운대구,좌동,662.0,1996-06-29,30,665.0,1.0045317220543806,3.0,12.0,29.0,3,35.1725806206666,129.171283942742,부산광역시 해운대구 대천로 56,True,0.04380664652567976,458000000.0,17795831.861533023,-0.01505376344086018,0.03359462486002229,0.03619909502262453,700000000.0,-0.34571428571428575,372000000.0,0.23118279569892475,2.0,True,-0.21575342465753422,데이터 기반 노후단지
A61203016,동신,해운대구,좌동,676.0,1996-05-30,30,681.0,1.007396449704142,2.0,6.0,19.0,4,35.177503729391,129.179007579303,부산광역시 해운대구 좌동순환로217번길 7,True,0.028106508875739646,,,,,0.04042553191489362,585000000.0,-0.1316239316239316,350000000.0,0.4514285714285715,0.0,True,,데이터 기반 노후단지
A61203025,벽산1,해운대구,좌동,880.0,1996-08-30,30,965.0,1.0965909090909092,7.0,17.0,36.0,4,35.1705390635997,129.180432057658,부산광역시 해운대구 대천로 205,True,0.04090909090909091,800000000.0,31062477.93858101,0.06595602931379085,0.03629032258064524,0.14099616858237551,894000000.0,-0.10514541387024612,490000000.0,0.6326530612244898,4.0,False,0.36986301369863006,데이터 기반 노후단지
A61203034,대동타운,해운대구,좌동,1240.0,1996-05-30,30,1312.0,1.0580645161290323,8.0,21.0,57.0,5,35.1765713115698,129.17149491438,부산광역시 해운대구 대천로103번길 29,True,0.04596774193548387,647000000.0,25154335.532516494,0.09661016949152534,0.09519408502772642,0.12135922330097082,732000000.0,-0.11612021857923494,378000000.0,0.7116402116402116,5.0,False,0.10787671232876717,데이터 기반 노후단지
A61206102,반여현대,해운대구,반여동,296.0,1995-06-26,31,239.0,0.8074324324324325,3.0,5.0,9.0,3,35.2078897522749,129.119441207426,부산광역시 해운대구 삼어로 131,True,0.030405405405405407,214000000.0,8309212.8485704195,0.01904761904761898,-0.12133891213389125,-0.020594965675057253,345000000.0,-0.3913043478260869,197000000.0,0.06598984771573613,3.0,False,-0.189873417721519,데이터 기반 노후단지
A61206103,센텀SD,해운대구,반여동,296.0,1993-04-06,33,171.0,0.5777027027027027,6.0,9.0,11.0,2,35.2110224792036,129.119601272797,부산광역시 해운대구 삼어로 149,True,0.037162162162162164,168750000.0,6783382.464004677,-0.031563845050215256,-0.05464480874316935,-0.14320987654320982,285000000.0,-0.39473684210526316,150000000.0,0.1499999999999999,8.0,False,-0.3611735478528333,데이터 기반 노후단지
A61206202,현대3,해운대구,반여동,288.0,1995-04-07,31,210.0,0.7291666666666666,0.0,3.0,5.0,3,35.1949007637827,129.133903994221,부산광역시 해운대구 재반로212번길 67,True,0.017361111111111112,,,,,-0.3058823529411765,185000000.0,-0.3621621621621621,118000000.0,0.0,1.0,True,,데이터 기반 노후단지
A61271101,센텀삼환Nauville,해운대구,우동,926.0,1996-08-22,30,955.0,1.031317494600432,2.0,25.0,59.0,3,35.1724804660659,129.138756330029,부산광역시 해운대구 해운대로 361,True,0.06371490280777538,695000000.0,27033239.03818953,-0.025587101296880466,0.0923076923076922,0.13869863013698636,914500000.0,-0.24002186987424823,515000000.0,0.3495145631067962,4.0,False,0.04124183278538429,데이터 기반 노후단지
A61272011,현대그린맨션,해운대구,반여동,600.0,1986-05-31,40,412.0,0.6866666666666666,3.0,3.0,7.0,4,35.19852822286,129.116494686233,부산광역시 해운대구 선수촌로21번길 65,True,0.011666666666666667,332000000.0,12918287.937743189,,0.04402515723270439,,635000000.0,-0.4771653543307086,305500000.0,0.08674304418985268,1.0,True,0.25683189400212947,데이터 기반 노후단지
A61272801,보훈,해운대구,반여동,300.0,1979-08-14,47,0.0,0.0,2.0,2.0,5.0,1,35.198578080298,129.133473248753,부산광역시 해운대구 재반로242번길 41,True,0.016666666666666666,,,,,,,,,,,,,데이터 기반 노후단지
A61273104,남흥,해운대구,반송동,450.0,1996-06-27,30,350.0,0.7777777777777778,2.0,5.0,13.0,2,35.2278142716289,129.162360328861,부산광역시 해운대구 신반송로 163,True,0.028888888888888888,,,,-0.10739856801909309,0.029870129870129825,235000000.0,-0.20425531914893613,150000000.0,0.2466666666666666,1.0,True,,데이터 기반 노후단지
A61273903,현대일성2,해운대구,반여동,298.0,1994-05-06,32,246.0,0.825503355704698,3.0,4.0,10.0,3,35.1970218886579,129.133570864271,부산광역시 해운대구 재반로226번길 72,True,0.03355704697986577,129500000.0,5028830.313014826,-0.13666666666666671,-0.21739130434782605,,210000000.0,-0.3571428571428571,124000000.0,0.08870967741935476,3.0,False,-0.5097598485744705,데이터 기반 노후단지
A61274114,경동,해운대구,우동,892.0,1995-06-15,31,962.0,1.0784753363228698,7.0,17.0,45.0,3,35.1618278396226,129.142635887201,부산광역시 해운대구 해운대해변로 85,True,0.05044843049327354,728750000.0,28309299.587992933,0.021373510861948164,0.05615942028985499,0.1851063829787234,930000000.0,-0.2123655913978495,513500000.0,0.4264849074975656,7.0,False,0.09180573473719256,데이터 기반 노후단지
A61274213,롯데,해운대구,우동,852.0,1993-07-31,33,1153.0,1.3532863849765258,8.0,16.0,34.0,2,35.1634441587193,129.147619699842,부산광역시 해운대구 해운대로483번길 10,True,0.03990610328638498,700000000.0,27227722.772277225,0.14754098360655732,0.04655712050078242,0.11882046834345195,889500000.0,-0.2130410342889264,440000000.0,0.5909090909090908,13.0,False,0.0487327812226892,데이터 기반 노후단지
A61274707,삼호가든맨션,해운대구,우동,1076.0,1985-01-12,41,1100.0,1.0223048327137547,1.0,7.0,31.0,5,35.1749283317367,129.139725587321,부산광역시 해운대구 해운대로349번길 24,True,0.028810408921933085,,,,-0.005431971029487892,0.018440463645943206,1450000000.0,-0.35,740000000.0,0.2736486486486487,3.0,False,,데이터 기반 노후단지
A61274815,센텀삼익아파트,해운대구,재송동,936.0,1981-07-30,45,436.0,0.4658119658119658,4.0,9.0,26.0,3,35.1907671525517,129.121418403334,부산광역시 해운대구 해운대로61번가길 6,True,0.027777777777777776,,,,,,,,,,,,,데이터 기반 노후단지
A61275302,현대,해운대구,좌동,957.0,1996-05-30,30,994.0,1.038662486938349,5.0,15.0,53.0,4,35.1655331454587,129.178084411953,부산광역시 해운대구 양운로37번길 11,True,0.055381400208986416,,,,0.04834605597964381,0.08242950108459879,688000000.0,-0.251453488372093,365000000.0,0.41095890410958913,4.0,False,,데이터 기반 노후단지
A61277002,대우동삼,해운대구,우동,299.0,1993-12-16,32,304.0,1.0167224080267558,1.0,7.0,16.0,2,35.1632466596495,129.140278462921,부산광역시 해운대구 해운대로452번길 18,True,0.05351170568561873,620000000.0,24107458.465889003,0.04201680672268915,-0.03952569169960474,0.01673640167364021,825000000.0,-0.24848484848484853,460000000.0,0.34782608695652173,7.0,False,-0.0711223937741895,데이터 기반 노후단지
A61277909,시영80년,해운대구,재송동,470.0,1981-02-27,45,0.0,0.0,1.0,6.0,12.0,1,35.1922705324306,129.125143200975,부산광역시 해운대구 재반로165번길 82,True,0.02553191489361702,,,,,,,,,,,,,데이터 기반 노후단지
A61278912,대우마리나3,해운대구,우동,750.0,1994-10-14,31,620.0,0.8266666666666667,8.0,16.0,28.0,4,35.1620496306781,129.145118731208,부산광역시 해운대구 해운대해변로 115,True,0.037333333333333336,966000000.0,37629713.6537209,0.006250000000000089,0.07000000000000006,0.03477051460361613,1280000000.0,-0.24531250000000004,690000000.0,0.3999999999999999,6.0,False,0.44725123808731126,데이터 기반 노후단지
A61279801,대우금사,해운대구,반여동,466.0,1995-08-31,31,412.0,0.8841201716738197,7.0,9.0,11.0,3,35.2137591182302,129.117534437521,부산광역시 해운대구 삼어로 207,True,0.023605150214592276,215000000.0,8348040.945993646,-0.0444444444444444,,-0.21818181818181814,355000000.0,-0.4014084507042254,208500000.0,0.01918465227817756,6.0,False,-0.18608777948657285,데이터 기반 노후단지
A61280103,삼정그린코아,해운대구,반송동,299.0,1994-01-13,32,215.0,0.7190635451505016,1.0,2.0,4.0,3,35.2309347944682,129.160484411792,부산광역시 해운대구 신반송로 196,True,0.013377926421404682,,,,-0.052631578947368474,0.08823529411764697,228000000.0,-0.21052631578947367,139000000.0,0.29496402877697836,1.0,True,,데이터 기반 노후단지
A61280805,삼한그린타운1,해운대구,반송동,560.0,1995-01-24,31,481.0,0.8589285714285714,2.0,7.0,16.0,1,35.2283461910031,129.161246786733,부산광역시 해운대구 신반송로 171,True,0.02857142857142857,176000000.0,6843407.564510427,0.005714285714285783,-0.025000000000000022,-0.12,236000000.0,-0.2542372881355932,150000000.0,0.17333333333333334,7.0,False,0.0,데이터 기반 노후단지
A61280906,신동아,해운대구,반여동,355.0,1996-06-11,30,224.0,0.6309859154929578,2.0,3.0,11.0,2,35.2060697623062,129.127373925198,부산광역시 해운대구 반여로 176,True,0.030985915492957747,,,,,0.0,365000000.0,-0.4246575342465754,210000000.0,0.0,0.0,True,,데이터 기반 노후단지
A61281104,벽산한솔타운,해운대구,반여동,298.0,1995-11-04,30,196.0,0.6577181208053692,1.0,1.0,5.0,1,35.206334492381,129.118276483815,부산광역시 해운대구 삼어로 103,True,0.016778523489932886,,,,,,,,,,,,,데이터 기반 노후단지
A61281117,센텀대림,해운대구,반여동,1500.0,1996-08-19,30,1443.0,0.962,11.0,28.0,62.0,3,35.2006488722715,129.117222167006,부산광역시 해운대구 선수촌로 95,True,0.04133333333333333,332500000.0,12911861.614497527,-0.012620638455827726,-0.04680851063829783,0.030597014925373145,540000000.0,-0.39814814814814814,240000000.0,0.35416666666666674,6.0,False,0.25872471311960243,데이터 기반 노후단지
A61281301,에덴동산타운,해운대구,반여동,204.0,1993-07-16,33,200.0,0.9803921568627451,2.0,3.0,5.0,2,35.1960380950074,129.132866139524,부산광역시 해운대구 재반로212번길 45,True,0.024509803921568627,126500000.0,4994615.936826992,-0.02692307692307694,0.06875000000000009,-0.09642857142857142,158000000.0,-0.1993670886075949,112000000.0,0.1294642857142858,3.0,False,-0.5211167632793091,데이터 기반 노후단지
A61281505,삼익그린맨션,해운대구,반여동,315.0,1985-06-22,41,201.0,0.638095238095238,0.0,1.0,4.0,3,35.1970565973999,129.117888818723,부산광역시 해운대구 선수촌로21번길 30,True,0.012698412698412698,,,,0.11811023622047245,,574000000.0,-0.38153310104529614,305000000.0,0.16393442622950816,1.0,True,,데이터 기반 노후단지
A61281507,왕자,해운대구,반여동,390.0,1979-03-23,47,284.0,0.7282051282051282,4.0,6.0,15.0,1,35.1943644540504,129.117825281987,부산광역시 해운대구 선수촌로 9,True,0.038461538461538464,,,,,,,,,,,,,데이터 기반 노후단지
A61281901,협성그린파크,해운대구,우동,189.0,1992-06-26,34,170.0,0.8994708994708994,2.0,2.0,3.0,1,35.1705482305744,129.153758709651,부산광역시 해운대구 우동1로 111,True,0.015873015873015872,280000000.0,10887239.307175681,,0.07692307692307687,0.015037593984962516,370000000.0,-0.21621621621621623,170000000.0,0.7058823529411764,2.0,True,-0.5805068875109243,데이터 기반 노후단지
A61281904,신동비치,해운대구,우동,267.0,1991-12-19,34,142.0,0.5318352059925093,1.0,1.0,4.0,2,35.1703950829486,129.156302836849,부산광역시 해운대구 우동2로 88,True,0.0149812734082397,,,,,0.09615384615384626,455000000.0,-0.3626373626373627,200500000.0,0.44638403990024944,0.0,True,,데이터 기반 노후단지
A61282002,벽산금호,해운대구,우동,231.0,1991-11-29,34,118.0,0.5108225108225108,0.0,1.0,5.0,3,35.1674639540214,129.155669365516,부산광역시 해운대구 우동1로85번길 17,True,0.021645021645021644,,,,,,646000000.0,-0.5356037151702786,220000000.0,0.36363636363636354,1.0,True,,데이터 기반 노후단지
A61282215,대우마리나1,해운대구,우동,1164.0,1991-06-21,35,1066.0,0.915807560137457,3.0,9.0,34.0,3,35.1596895747603,129.145360476605,부산광역시 해운대구 해운대해변로 117,True,0.029209621993127148,1235000000.0,48388303.22149388,0.3497267759562841,0.09756097560975618,0.11879895561357712,1410000000.0,-0.2056737588652482,700000000.0,0.6000000000000001,5.0,False,0.8502642640143161,데이터 기반 노후단지
A61282301,센텀마리나,해운대구,우동,264.0,1993-02-08,33,207.0,0.7840909090909091,2.0,4.0,6.0,3,35.1671770621417,129.146521708162,부산광역시 해운대구 해운대로469번가길 91,True,0.022727272727272728,300000000.0,11766104.11219396,0.27659574468085113,-0.10833333333333328,-0.016393442622950838,428000000.0,-0.2990654205607477,235000000.0,0.27659574468085113,2.0,True,-0.5505430937617046,데이터 기반 노후단지
A61282409,선프라자,해운대구,우동,468.0,1995-11-21,30,817.0,1.7457264957264957,0.0,4.0,11.0,4,35.1578598615014,129.147548238631,부산광역시 해운대구 마린시티3로 1,True,0.023504273504273504,,,,,,755000000.0,-0.3509933774834437,380000000.0,0.2894736842105263,0.0,True,,데이터 기반 노후단지
A61282801,신동아,해운대구,재송동,253.0,1992-09-24,33,185.0,0.7312252964426877,0.0,2.0,8.0,2,35.1848411353612,129.128507720557,부산광역시 해운대구 재반로60번길 46-6,True,0.03162055335968379,,,,0.23888888888888893,-0.1079136690647482,250000000.0,-0.10799999999999998,170000000.0,0.31176470588235294,1.0,True,,데이터 기반 노후단지
A61283002,에이스,해운대구,재송동,197.0,1992-02-01,34,184.0,0.934010152284264,2.0,3.0,4.0,3,35.1908224982421,129.131917446889,부산광역시 해운대구 재송2로 256,True,0.02030456852791878,,,,0.03333333333333344,,185000000.0,-0.16216216216216217,150000000.0,0.03333333333333344,1.0,True,,데이터 기반 노후단지
A61283204,센텀골든파크,해운대구,재송동,214.0,1995-10-02,30,144.0,0.6728971962616822,1.0,1.0,6.0,3,35.1894228542306,129.131778563573,부산광역시 해운대구 재송2로175번길 43,True,0.028037383177570093,,,,,,130000000.0,-0.15384615384615385,91000000.0,0.20879120879120872,0.0,True,,데이터 기반 노후단지
A61283208,금호,해운대구,재송동,477.0,1996-03-04,30,332.0,0.6960167714884696,1.0,2.0,14.0,3,35.191607694576,129.126869805994,부산광역시 해운대구 재반로 141,True,0.029350104821802937,220000000.0,8554259.455638034,,-0.06382978723404253,,277000000.0,-0.2057761732851986,208000000.0,0.05769230769230771,1.0,True,0.4070994563479373,데이터 기반 노후단지
A61283211,재송그린,해운대구,재송동,560.0,1984-04-23,42,350.0,0.625,1.0,1.0,5.0,3,35.1916234956582,129.12985607532,부산광역시 해운대구 재반로118번길 71,True,0.008928571428571428,,,,,,,,,,,,,데이터 기반 노후단지
A61283403,센텀그린타워,해운대구,재송동,209.0,1993-02-24,33,134.0,0.6411483253588517,3.0,5.0,13.0,2,35.1902673067658,129.134346357829,부산광역시 해운대구 재송2로 153,True,0.06220095693779904,103000000.0,4015831.758034026,0.004878048780487809,-0.20769230769230773,-0.16800000000000004,150500000.0,-0.3156146179401993,100000000.0,0.030000000000000027,3.0,False,-0.3412216181643748,데이터 기반 노후단지
A61283407,센텀글로리아,해운대구,재송동,466.0,1989-04-04,37,275.0,0.5901287553648069,2.0,3.0,5.0,4,35.1906400751576,129.132640582608,부산광역시 해운대구 재송2로74번길 31,True,0.01072961373390558,,,,,,147100000.0,0.0,120000000.0,0.22583333333333333,0.0,True,,데이터 기반 노후단지
A61283410,장산동국,해운대구,재송동,536.0,1993-07-30,33,450.0,0.8395522388059702,5.0,6.0,15.0,2,35.1933696300285,129.133924534696,부산광역시 해운대구 재송2로 91,True,0.027985074626865673,145250000.0,5642436.727486756,,0.19301848049281323,-0.16959999999999997,183500000.0,-0.19618528610354224,111000000.0,0.3288288288288288,3.0,False,-0.07099456347937316,데이터 기반 노후단지
A61284902,달맞이우성빌라트,해운대구,중동,181.0,1995-05-27,31,177.0,0.9779005524861878,0.0,0.0,2.0,5,35.1622379244233,129.184324509381,부산광역시 해운대구 달맞이길 239-11,True,0.011049723756906077,,,,,,550000000.0,-0.2545454545454545,350000000.0,0.17142857142857149,0.0,True,,데이터 기반 노후단지
A61285001,협진태양,해운대구,중동,159.0,1995-10-02,30,139.0,0.8742138364779874,0.0,1.0,6.0,3,35.161172499916,129.173151087977,부산광역시 해운대구 달맞이길65번길 15,True,0.03773584905660377,,,,,,400000000.0,-0.025000000000000022,295000000.0,0.3220338983050848,0.0,True,,데이터 기반 노후단지
A61286701,센텀한보미도,해운대구,재송동,180.0,1992-09-07,33,105.0,0.5833333333333334,2.0,4.0,6.0,1,35.1869968933228,129.129847914108,부산광역시 해운대구 재반로64번길 74-1,True,0.03333333333333333,107500000.0,4174511.6497999523,-0.12955465587044535,-0.11785714285714288,-0.09999999999999998,170000000.0,-0.20588235294117652,80000000.0,0.6875,4.0,False,-0.31244003837543977,데이터 기반 노후단지
A61286706,재송동코오롱,해운대구,재송동,310.0,1990-06-18,36,295.0,0.9516129032258065,2.0,2.0,4.0,2,35.1885291037972,129.13142008224,부산광역시 해운대구 재반로84번길 96-7,True,0.012903225806451613,206000000.0,8005181.347150259,,0.17045454545454541,-0.08706467661691542,310000000.0,-0.28387096774193543,145000000.0,0.5310344827586206,2.0,True,0.3175567636712504,데이터 기반 노후단지
A61287316,현대(1051-2),해운대구,재송동,421.0,1988-12-17,37,224.0,0.5320665083135392,4.0,8.0,20.0,1,35.190580765956,129.122756627994,부산광역시 해운대구 해운대로81번길 60,True,0.047505938242280284,,,,,,,,,,,,,데이터 기반 노후단지
A61301001,화목타운,수영구,남천동,180.0,1984-08-23,42,125.0,0.6944444444444444,4.0,6.0,13.0,2,35.1488819977033,129.110371525762,부산광역시 수영구 수영로 481,True,0.07222222222222222,520000000.0,20957977.20797721,-0.027128157156220745,-0.0004723665564477786,-0.038181818181818206,850000000.0,-0.37058823529411766,300000000.0,0.7833333333333334,6.0,False,-0.40627973358705993,데이터 기반 노후단지
A61301003,삼익비치,수영구,남천동,3060.0,1979-10-11,46,2644.0,0.8640522875816994,38.0,90.0,239.0,6,35.1437530945336,129.115366260127,부산광역시 수영구 광안해변로 100,True,0.07810457516339869,1172500000.0,45611811.85901214,0.014273356401384163,-0.030607966457023017,0.06734693877551012,1600000000.0,-0.30000000000000004,880000000.0,0.2727272727272727,5.0,False,0.33872502378686953,데이터 기반 노후단지
A61313001,삼성,수영구,망미동,672.0,1991-11-28,34,570.0,0.8482142857142857,2.0,4.0,19.0,3,35.1686144727757,129.100818604991,부산광역시 수영구 망미로30번길 23,True,0.028273809523809524,250000000.0,9721894.885694083,,-0.07063197026022305,-0.009242144177449174,453000000.0,-0.44812362030905073,229000000.0,0.09170305676855905,1.0,True,0.04895104895104896,데이터 기반 노후단지
A61375202,광원,수영구,광안동,589.0,1995-11-28,30,513.0,0.8709677419354839,7.0,14.0,22.0,3,35.1614978181642,129.107336656838,부산광역시 수영구 광일로 63,True,0.03735144312393888,365000000.0,14172255.559477586,-0.09876543209876543,0.07244318181818188,0.05652173913043468,455000000.0,-0.1428571428571429,268000000.0,0.455223880597015,7.0,False,0.10050251256281406,데이터 기반 노후단지
A61375603,비치-그린아파트,수영구,광안동,1038.0,1996-02-24,30,882.0,0.8497109826589595,5.0,17.0,42.0,2,35.163078915946,129.109265797747,부산광역시 수영구 광일로 49,True,0.04046242774566474,380000000.0,14770318.021201411,-0.02937420178799488,-0.008991650610147728,0.07676348547717837,525000000.0,-0.2761904761904762,302000000.0,0.2582781456953642,5.0,False,0.14572864321608026,데이터 기반 노후단지
A61375702,현대,수영구,수영동,1180.0,1988-04-14,38,448.0,0.37966101694915255,3.0,8.0,25.0,5,35.1673047822004,129.122786494183,부산광역시 수영구 수영로741번길 20,True,0.0211864406779661,595000000.0,23272490.221642762,-0.30123311802701114,-0.014457831325301207,0.01000769822940728,1237500000.0,-0.5191919191919192,595000000.0,0.0,4.0,False,0.0,데이터 기반 노후단지
A61376401,협진태양,수영구,남천동,210.0,1984-06-29,42,170.0,0.8095238095238095,0.0,4.0,4.0,2,35.1477032308366,129.114105636214,부산광역시 수영구 광안해변로 141,True,0.01904761904761905,,,,,-0.0816993464052288,1260000000.0,-0.37142857142857144,700000000.0,0.13142857142857145,4.0,False,,데이터 기반 노후단지
A61376503,로얄베스토피아,수영구,망미동,490.0,1993-06-04,33,335.0,0.6836734693877551,0.0,4.0,7.0,4,35.1787482625696,129.102626672718,부산광역시 수영구 과정로85번길 70,True,0.014285714285714285,,,,-0.06870229007633588,-0.08499999999999996,237500000.0,-0.17052631578947364,159000000.0,0.23899371069182385,4.0,False,,데이터 기반 노후단지
